per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val,per_name,cat_name
87,21,1,0,1,1,23250.0,1999-03-01,food_drink_service
88,6,1,0,1,1,62150.0,1999-04-01,car_dealers
88,8,1,0,1,1,6794.0,1999-04-01,furniture
88,9,1,0,1,1,7195.0,1999-04-01,electronics_appliances
88,10,1,0,1,1,17791.0,1999-04-01,building_garden_supplies
88,11,1,0,1,1,36013.0,1999-04-01,food_bev_stores
88,12,1,0,1,1,32700.0,1999-04-01,grocery_stores
88,13,1,0,1,1,11619.0,1999-04-01,health_personalcare_stores
88,14,1,0,1,1,17115.0,1999-04-01,gas_stations
88,15,1,0,1,1,13139.0,1999-04-01,clothing_stores
88,16,1,0,1,1,5277.0,1999-04-01,sporting_hobby_book_stores
88,17,1,0,1,1,31009.0,1999-04-01,general_merchandise
88,21,1,0,1,1,23440.0,1999-04-01,food_drink_service
89,6,1,0,1,1,63211.0,1999-05-01,car_dealers
89,8,1,0,1,1,6884.0,1999-05-01,furniture
89,9,1,0,1,1,7230.0,1999-05-01,electronics_appliances
89,10,1,0,1,1,17914.0,1999-05-01,building_garden_supplies
89,11,1,0,1,1,36060.0,1999-05-01,food_bev_stores
89,12,1,0,1,1,32776.0,1999-05-01,grocery_stores
89,13,1,0,1,1,11741.0,1999-05-01,health_personalcare_stores
89,14,1,0,1,1,17186.0,1999-05-01,gas_stations
89,15,1,0,1,1,13373.0,1999-05-01,clothing_stores
89,16,1,0,1,1,5328.0,1999-05-01,sporting_hobby_book_stores
89,17,1,0,1,1,31165.0,1999-05-01,general_merchandise
89,21,1,0,1,1,23500.0,1999-05-01,food_drink_service
90,6,1,0,1,1,63452.0,1999-06-01,car_dealers
90,8,1,0,1,1,6986.0,1999-06-01,furniture
90,9,1,0,1,1,7286.0,1999-06-01,electronics_appliances
90,10,1,0,1,1,17969.0,1999-06-01,building_garden_supplies
90,11,1,0,1,1,35872.0,1999-06-01,food_bev_stores
90,12,1,0,1,1,32633.0,1999-06-01,grocery_stores
90,13,1,0,1,1,11837.0,1999-06-01,health_personalcare_stores
90,14,1,0,1,1,17070.0,1999-06-01,gas_stations
90,15,1,0,1,1,13373.0,1999-06-01,clothing_stores
90,16,1,0,1,1,5367.0,1999-06-01,sporting_hobby_book_stores
90,17,1,0,1,1,31652.0,1999-06-01,general_merchandise
90,21,1,0,1,1,23546.0,1999-06-01,food_drink_service
91,6,1,0,1,1,64509.0,1999-07-01,car_dealers
91,8,1,0,1,1,6954.0,1999-07-01,furniture
91,9,1,0,1,1,7378.0,1999-07-01,electronics_appliances
91,10,1,0,1,1,18183.0,1999-07-01,building_garden_supplies
91,11,1,0,1,1,36126.0,1999-07-01,food_bev_stores
91,12,1,0,1,1,32891.0,1999-07-01,grocery_stores
91,13,1,0,1,1,11857.0,1999-07-01,health_personalcare_stores
91,14,1,0,1,1,17704.0,1999-07-01,gas_stations
91,15,1,0,1,1,13270.0,1999-07-01,clothing_stores
91,16,1,0,1,1,5326.0,1999-07-01,sporting_hobby_book_stores
91,17,1,0,1,1,31549.0,1999-07-01,general_merchandise
91,21,1,0,1,1,23508.0,1999-07-01,food_drink_service
92,6,1,0,1,1,65713.0,1999-08-01,car_dealers
92,8,1,0,1,1,7147.0,1999-08-01,furniture
92,9,1,0,1,1,7281.0,1999-08-01,electronics_appliances
92,10,1,0,1,1,18341.0,1999-08-01,building_garden_supplies
92,11,1,0,1,1,36117.0,1999-08-01,food_bev_stores
92,12,1,0,1,1,32878.0,1999-08-01,grocery_stores
92,13,1,0,1,1,11848.0,1999-08-01,health_personalcare_stores
92,14,1,0,1,1,18135.0,1999-08-01,gas_stations
92,15,1,0,1,1,13404.0,1999-08-01,clothing_stores
92,16,1,0,1,1,5290.0,1999-08-01,sporting_hobby_book_stores
92,17,1,0,1,1,31806.0,1999-08-01,general_merchandise
92,21,1,0,1,1,23664.0,1999-08-01,food_drink_service
93,6,1,0,1,1,65150.0,1999-09-01,car_dealers
93,8,1,0,1,1,7292.0,1999-09-01,furniture
93,9,1,0,1,1,7410.0,1999-09-01,electronics_appliances
93,10,1,0,1,1,18175.0,1999-09-01,building_garden_supplies
93,11,1,0,1,1,36411.0,1999-09-01,food_bev_stores
93,12,1,0,1,1,33121.0,1999-09-01,grocery_stores
93,13,1,0,1,1,11993.0,1999-09-01,health_personalcare_stores
93,14,1,0,1,1,18339.0,1999-09-01,gas_stations
93,15,1,0,1,1,13381.0,1999-09-01,clothing_stores
93,16,1,0,1,1,5385.0,1999-09-01,sporting_hobby_book_stores
93,17,1,0,1,1,32152.0,1999-09-01,general_merchandise
93,21,1,0,1,1,23836.0,1999-09-01,food_drink_service
94,6,1,0,1,1,64519.0,1999-10-01,car_dealers
94,8,1,0,1,1,7324.0,1999-10-01,furniture
94,9,1,0,1,1,7400.0,1999-10-01,electronics_appliances
94,10,1,0,1,1,18606.0,1999-10-01,building_garden_supplies
94,11,1,0,1,1,36271.0,1999-10-01,food_bev_stores
94,12,1,0,1,1,32968.0,1999-10-01,grocery_stores
94,13,1,0,1,1,12155.0,1999-10-01,health_personalcare_stores
94,14,1,0,1,1,18632.0,1999-10-01,gas_stations
94,15,1,0,1,1,13400.0,1999-10-01,clothing_stores
94,16,1,0,1,1,5373.0,1999-10-01,sporting_hobby_book_stores
94,17,1,0,1,1,32085.0,1999-10-01,general_merchandise
94,21,1,0,1,1,24265.0,1999-10-01,food_drink_service
95,6,1,0,1,1,66269.0,1999-11-01,car_dealers
95,8,1,0,1,1,7272.0,1999-11-01,furniture
95,9,1,0,1,1,7350.0,1999-11-01,electronics_appliances
95,10,1,0,1,1,18944.0,1999-11-01,building_garden_supplies
95,11,1,0,1,1,36300.0,1999-11-01,food_bev_stores
95,12,1,0,1,1,32972.0,1999-11-01,grocery_stores
95,13,1,0,1,1,12258.0,1999-11-01,health_personalcare_stores
95,14,1,0,1,1,18992.0,1999-11-01,gas_stations
95,15,1,0,1,1,13416.0,1999-11-01,clothing_stores
95,16,1,0,1,1,5414.0,1999-11-01,sporting_hobby_book_stores
95,17,1,0,1,1,32161.0,1999-11-01,general_merchandise
95,21,1,0,1,1,24421.0,1999-11-01,food_drink_service
96,6,1,0,1,1,65909.0,1999-12-01,car_dealers
96,8,1,0,1,1,7246.0,1999-12-01,furniture
96,9,1,0,1,1,7498.0,1999-12-01,electronics_appliances
96,10,1,0,1,1,19125.0,1999-12-01,building_garden_supplies
96,11,1,0,1,1,37665.0,1999-12-01,food_bev_stores
96,12,1,0,1,1,34270.0,1999-12-01,grocery_stores
96,13,1,0,1,1,12801.0,1999-12-01,health_personalcare_stores
96,14,1,0,1,1,20095.0,1999-12-01,gas_stations
96,15,1,0,1,1,13573.0,1999-12-01,clothing_stores
96,16,1,0,1,1,5455.0,1999-12-01,sporting_hobby_book_stores
96,17,1,0,1,1,33101.0,1999-12-01,general_merchandise
96,21,1,0,1,1,24378.0,1999-12-01,food_drink_service
97,6,1,0,1,1,67679.0,2000-01-01,car_dealers
97,8,1,0,1,1,7484.0,2000-01-01,furniture
97,9,1,0,1,1,7605.0,2000-01-01,electronics_appliances
97,10,1,0,1,1,19613.0,2000-01-01,building_garden_supplies
97,11,1,0,1,1,35613.0,2000-01-01,food_bev_stores
97,12,1,0,1,1,32239.0,2000-01-01,grocery_stores
97,13,1,0,1,1,12381.0,2000-01-01,health_personalcare_stores
97,14,1,0,1,1,19358.0,2000-01-01,gas_stations
97,15,1,0,1,1,13301.0,2000-01-01,clothing_stores
97,16,1,0,1,1,5232.0,2000-01-01,sporting_hobby_book_stores
97,17,1,0,1,1,32179.0,2000-01-01,general_merchandise
97,21,1,0,1,1,24608.0,2000-01-01,food_drink_service
98,6,1,0,1,1,69085.0,2000-02-01,car_dealers
98,8,1,0,1,1,7548.0,2000-02-01,furniture
98,9,1,0,1,1,7674.0,2000-02-01,electronics_appliances
98,10,1,0,1,1,19193.0,2000-02-01,building_garden_supplies
98,11,1,0,1,1,35980.0,2000-02-01,food_bev_stores
98,12,1,0,1,1,32567.0,2000-02-01,grocery_stores
98,13,1,0,1,1,12386.0,2000-02-01,health_personalcare_stores
98,14,1,0,1,1,20214.0,2000-02-01,gas_stations
98,15,1,0,1,1,13532.0,2000-02-01,clothing_stores
98,16,1,0,1,1,5541.0,2000-02-01,sporting_hobby_book_stores
98,17,1,0,1,1,32576.0,2000-02-01,general_merchandise
98,21,1,0,1,1,24887.0,2000-02-01,food_drink_service
99,6,1,0,1,1,68433.0,2000-03-01,car_dealers
99,8,1,0,1,1,7599.0,2000-03-01,furniture
99,9,1,0,1,1,7652.0,2000-03-01,electronics_appliances
99,10,1,0,1,1,20175.0,2000-03-01,building_garden_supplies
99,11,1,0,1,1,36559.0,2000-03-01,food_bev_stores
99,12,1,0,1,1,33117.0,2000-03-01,grocery_stores
99,13,1,0,1,1,12580.0,2000-03-01,health_personalcare_stores
99,14,1,0,1,1,20819.0,2000-03-01,gas_stations
99,15,1,0,1,1,13818.0,2000-03-01,clothing_stores
99,16,1,0,1,1,5635.0,2000-03-01,sporting_hobby_book_stores
99,17,1,0,1,1,33105.0,2000-03-01,general_merchandise
99,21,1,0,1,1,25367.0,2000-03-01,food_drink_service
100,6,1,0,1,1,65812.0,2000-04-01,car_dealers
100,8,1,0,1,1,7729.0,2000-04-01,furniture
100,9,1,0,1,1,7813.0,2000-04-01,electronics_appliances
100,10,1,0,1,1,18986.0,2000-04-01,building_garden_supplies
100,11,1,0,1,1,37008.0,2000-04-01,food_bev_stores
100,12,1,0,1,1,33541.0,2000-04-01,grocery_stores
100,13,1,0,1,1,12733.0,2000-04-01,health_personalcare_stores
100,14,1,0,1,1,19907.0,2000-04-01,gas_stations
100,15,1,0,1,1,13801.0,2000-04-01,clothing_stores
100,16,1,0,1,1,5649.0,2000-04-01,sporting_hobby_book_stores
100,17,1,0,1,1,32879.0,2000-04-01,general_merchandise
100,21,1,0,1,1,25215.0,2000-04-01,food_drink_service
101,6,1,0,1,1,65781.0,2000-05-01,car_dealers
101,8,1,0,1,1,7673.0,2000-05-01,furniture
101,9,1,0,1,1,7611.0,2000-05-01,electronics_appliances
101,10,1,0,1,1,18941.0,2000-05-01,building_garden_supplies
101,11,1,0,1,1,36717.0,2000-05-01,food_bev_stores
101,12,1,0,1,1,33221.0,2000-05-01,grocery_stores
101,13,1,0,1,1,12814.0,2000-05-01,health_personalcare_stores
101,14,1,0,1,1,20242.0,2000-05-01,gas_stations
101,15,1,0,1,1,14027.0,2000-05-01,clothing_stores
101,16,1,0,1,1,5757.0,2000-05-01,sporting_hobby_book_stores
101,17,1,0,1,1,33339.0,2000-05-01,general_merchandise
101,21,1,0,1,1,25193.0,2000-05-01,food_drink_service
102,6,1,0,1,1,66638.0,2000-06-01,car_dealers
102,8,1,0,1,1,7593.0,2000-06-01,furniture
102,9,1,0,1,1,7435.0,2000-06-01,electronics_appliances
102,10,1,0,1,1,18878.0,2000-06-01,building_garden_supplies
102,11,1,0,1,1,37175.0,2000-06-01,food_bev_stores
102,12,1,0,1,1,33644.0,2000-06-01,grocery_stores
102,13,1,0,1,1,12864.0,2000-06-01,health_personalcare_stores
102,14,1,0,1,1,20885.0,2000-06-01,gas_stations
102,15,1,0,1,1,13864.0,2000-06-01,clothing_stores
102,16,1,0,1,1,5686.0,2000-06-01,sporting_hobby_book_stores
102,17,1,0,1,1,33408.0,2000-06-01,general_merchandise
102,21,1,0,1,1,25262.0,2000-06-01,food_drink_service
103,6,1,0,1,1,65205.0,2000-07-01,car_dealers
103,8,1,0,1,1,7748.0,2000-07-01,furniture
103,9,1,0,1,1,7397.0,2000-07-01,electronics_appliances
103,10,1,0,1,1,18982.0,2000-07-01,building_garden_supplies
103,11,1,0,1,1,37038.0,2000-07-01,food_bev_stores
103,12,1,0,1,1,33479.0,2000-07-01,grocery_stores
103,13,1,0,1,1,12967.0,2000-07-01,health_personalcare_stores
103,14,1,0,1,1,20905.0,2000-07-01,gas_stations
103,15,1,0,1,1,13722.0,2000-07-01,clothing_stores
103,16,1,0,1,1,5800.0,2000-07-01,sporting_hobby_book_stores
103,17,1,0,1,1,33586.0,2000-07-01,general_merchandise
103,21,1,0,1,1,25454.0,2000-07-01,food_drink_service
104,6,1,0,1,1,65311.0,2000-08-01,car_dealers
104,8,1,0,1,1,7682.0,2000-08-01,furniture
104,9,1,0,1,1,7440.0,2000-08-01,electronics_appliances
104,10,1,0,1,1,18951.0,2000-08-01,building_garden_supplies
104,11,1,0,1,1,37110.0,2000-08-01,food_bev_stores
104,12,1,0,1,1,33554.0,2000-08-01,grocery_stores
104,13,1,0,1,1,13034.0,2000-08-01,health_personalcare_stores
104,14,1,0,1,1,20574.0,2000-08-01,gas_stations
104,15,1,0,1,1,14072.0,2000-08-01,clothing_stores
104,16,1,0,1,1,5633.0,2000-08-01,sporting_hobby_book_stores
104,17,1,0,1,1,33823.0,2000-08-01,general_merchandise
104,21,1,0,1,1,25342.0,2000-08-01,food_drink_service
105,6,1,0,1,1,66850.0,2000-09-01,car_dealers
105,8,1,0,1,1,7665.0,2000-09-01,furniture
105,9,1,0,1,1,7588.0,2000-09-01,electronics_appliances
105,10,1,0,1,1,18926.0,2000-09-01,building_garden_supplies
105,11,1,0,1,1,37308.0,2000-09-01,food_bev_stores
105,12,1,0,1,1,33729.0,2000-09-01,grocery_stores
105,13,1,0,1,1,13233.0,2000-09-01,health_personalcare_stores
105,14,1,0,1,1,21327.0,2000-09-01,gas_stations
105,15,1,0,1,1,14366.0,2000-09-01,clothing_stores
105,16,1,0,1,1,5728.0,2000-09-01,sporting_hobby_book_stores
105,17,1,0,1,1,34146.0,2000-09-01,general_merchandise
105,21,1,0,1,1,25711.0,2000-09-01,food_drink_service
106,6,1,0,1,1,66208.0,2000-10-01,car_dealers
106,8,1,0,1,1,7737.0,2000-10-01,furniture
106,9,1,0,1,1,7416.0,2000-10-01,electronics_appliances
106,10,1,0,1,1,18965.0,2000-10-01,building_garden_supplies
106,11,1,0,1,1,37476.0,2000-10-01,food_bev_stores
106,12,1,0,1,1,33867.0,2000-10-01,grocery_stores
106,13,1,0,1,1,13302.0,2000-10-01,health_personalcare_stores
106,14,1,0,1,1,21412.0,2000-10-01,gas_stations
106,15,1,0,1,1,14231.0,2000-10-01,clothing_stores
106,16,1,0,1,1,5626.0,2000-10-01,sporting_hobby_book_stores
106,17,1,0,1,1,34280.0,2000-10-01,general_merchandise
106,21,1,0,1,1,25706.0,2000-10-01,food_drink_service
107,6,1,0,1,1,64645.0,2000-11-01,car_dealers
107,8,1,0,1,1,7580.0,2000-11-01,furniture
107,9,1,0,1,1,7392.0,2000-11-01,electronics_appliances
107,10,1,0,1,1,18689.0,2000-11-01,building_garden_supplies
107,11,1,0,1,1,37700.0,2000-11-01,food_bev_stores
107,12,1,0,1,1,34071.0,2000-11-01,grocery_stores
107,13,1,0,1,1,13340.0,2000-11-01,health_personalcare_stores
107,14,1,0,1,1,21906.0,2000-11-01,gas_stations
107,15,1,0,1,1,14294.0,2000-11-01,clothing_stores
107,16,1,0,1,1,5615.0,2000-11-01,sporting_hobby_book_stores
107,17,1,0,1,1,34458.0,2000-11-01,general_merchandise
107,21,1,0,1,1,25698.0,2000-11-01,food_drink_service
108,6,1,0,1,1,63524.0,2000-12-01,car_dealers
108,8,1,0,1,1,7160.0,2000-12-01,furniture
108,9,1,0,1,1,7346.0,2000-12-01,electronics_appliances
108,10,1,0,1,1,19356.0,2000-12-01,building_garden_supplies
108,11,1,0,1,1,38033.0,2000-12-01,food_bev_stores
108,12,1,0,1,1,34558.0,2000-12-01,grocery_stores
108,13,1,0,1,1,13527.0,2000-12-01,health_personalcare_stores
108,14,1,0,1,1,22124.0,2000-12-01,gas_stations
108,15,1,0,1,1,14084.0,2000-12-01,clothing_stores
108,16,1,0,1,1,5601.0,2000-12-01,sporting_hobby_book_stores
108,17,1,0,1,1,34734.0,2000-12-01,general_merchandise
108,21,1,0,1,1,25133.0,2000-12-01,food_drink_service
109,6,1,0,1,1,65926.0,2001-01-01,car_dealers
109,8,1,0,1,1,7764.0,2001-01-01,furniture
109,9,1,0,1,1,7376.0,2001-01-01,electronics_appliances
109,10,1,0,1,1,19248.0,2001-01-01,building_garden_supplies
109,11,1,0,1,1,37903.0,2001-01-01,food_bev_stores
109,12,1,0,1,1,34229.0,2001-01-01,grocery_stores
109,13,1,0,1,1,13413.0,2001-01-01,health_personalcare_stores
109,14,1,0,1,1,21931.0,2001-01-01,gas_stations
109,15,1,0,1,1,14135.0,2001-01-01,clothing_stores
109,16,1,0,1,1,5386.0,2001-01-01,sporting_hobby_book_stores
109,17,1,0,1,1,35601.0,2001-01-01,general_merchandise
109,21,1,0,1,1,26180.0,2001-01-01,food_drink_service
110,6,1,0,1,1,66188.0,2001-02-01,car_dealers
110,8,1,0,1,1,7611.0,2001-02-01,furniture
110,9,1,0,1,1,7334.0,2001-02-01,electronics_appliances
110,10,1,0,1,1,19698.0,2001-02-01,building_garden_supplies
110,11,1,0,1,1,38252.0,2001-02-01,food_bev_stores
110,12,1,0,1,1,34602.0,2001-02-01,grocery_stores
110,13,1,0,1,1,13582.0,2001-02-01,health_personalcare_stores
110,14,1,0,1,1,21615.0,2001-02-01,gas_stations
110,15,1,0,1,1,14166.0,2001-02-01,clothing_stores
110,16,1,0,1,1,5715.0,2001-02-01,sporting_hobby_book_stores
110,17,1,0,1,1,34655.0,2001-02-01,general_merchandise
110,21,1,0,1,1,26069.0,2001-02-01,food_drink_service
111,6,1,0,1,1,65671.0,2001-03-01,car_dealers
111,8,1,0,1,1,7549.0,2001-03-01,furniture
111,9,1,0,1,1,7267.0,2001-03-01,electronics_appliances
111,10,1,0,1,1,19562.0,2001-03-01,building_garden_supplies
111,11,1,0,1,1,38133.0,2001-03-01,food_bev_stores
111,12,1,0,1,1,34477.0,2001-03-01,grocery_stores
111,13,1,0,1,1,13650.0,2001-03-01,health_personalcare_stores
111,14,1,0,1,1,20652.0,2001-03-01,gas_stations
111,15,1,0,1,1,13801.0,2001-03-01,clothing_stores
111,16,1,0,1,1,5723.0,2001-03-01,sporting_hobby_book_stores
111,17,1,0,1,1,34069.0,2001-03-01,general_merchandise
111,21,1,0,1,1,26122.0,2001-03-01,food_drink_service
112,6,1,0,1,1,66933.0,2001-04-01,car_dealers
112,8,1,0,1,1,7560.0,2001-04-01,furniture
112,9,1,0,1,1,7212.0,2001-04-01,electronics_appliances
112,10,1,0,1,1,20373.0,2001-04-01,building_garden_supplies
112,11,1,0,1,1,38369.0,2001-04-01,food_bev_stores
112,12,1,0,1,1,34727.0,2001-04-01,grocery_stores
112,13,1,0,1,1,13643.0,2001-04-01,health_personalcare_stores
112,14,1,0,1,1,21618.0,2001-04-01,gas_stations
112,15,1,0,1,1,14217.0,2001-04-01,clothing_stores
112,16,1,0,1,1,5658.0,2001-04-01,sporting_hobby_book_stores
112,17,1,0,1,1,35364.0,2001-04-01,general_merchandise
112,21,1,0,1,1,26045.0,2001-04-01,food_drink_service
113,6,1,0,1,1,67039.0,2001-05-01,car_dealers
113,8,1,0,1,1,7559.0,2001-05-01,furniture
113,9,1,0,1,1,7135.0,2001-05-01,electronics_appliances
113,10,1,0,1,1,20147.0,2001-05-01,building_garden_supplies
113,11,1,0,1,1,38439.0,2001-05-01,food_bev_stores
113,12,1,0,1,1,34781.0,2001-05-01,grocery_stores
113,13,1,0,1,1,13812.0,2001-05-01,health_personalcare_stores
113,14,1,0,1,1,22628.0,2001-05-01,gas_stations
113,15,1,0,1,1,13950.0,2001-05-01,clothing_stores
113,16,1,0,1,1,5679.0,2001-05-01,sporting_hobby_book_stores
113,17,1,0,1,1,35202.0,2001-05-01,general_merchandise
113,21,1,0,1,1,26278.0,2001-05-01,food_drink_service
114,6,1,0,1,1,66710.0,2001-06-01,car_dealers
114,8,1,0,1,1,7613.0,2001-06-01,furniture
114,9,1,0,1,1,7246.0,2001-06-01,electronics_appliances
114,10,1,0,1,1,19900.0,2001-06-01,building_garden_supplies
114,11,1,0,1,1,38569.0,2001-06-01,food_bev_stores
114,12,1,0,1,1,34866.0,2001-06-01,grocery_stores
114,13,1,0,1,1,13843.0,2001-06-01,health_personalcare_stores
114,14,1,0,1,1,21928.0,2001-06-01,gas_stations
114,15,1,0,1,1,13804.0,2001-06-01,clothing_stores
114,16,1,0,1,1,5621.0,2001-06-01,sporting_hobby_book_stores
114,17,1,0,1,1,35114.0,2001-06-01,general_merchandise
114,21,1,0,1,1,26379.0,2001-06-01,food_drink_service
115,6,1,0,1,1,66067.0,2001-07-01,car_dealers
115,8,1,0,1,1,7671.0,2001-07-01,furniture
115,9,1,0,1,1,7298.0,2001-07-01,electronics_appliances
115,10,1,0,1,1,19838.0,2001-07-01,building_garden_supplies
115,11,1,0,1,1,38506.0,2001-07-01,food_bev_stores
115,12,1,0,1,1,34792.0,2001-07-01,grocery_stores
115,13,1,0,1,1,13879.0,2001-07-01,health_personalcare_stores
115,14,1,0,1,1,20686.0,2001-07-01,gas_stations
115,15,1,0,1,1,13994.0,2001-07-01,clothing_stores
115,16,1,0,1,1,5703.0,2001-07-01,sporting_hobby_book_stores
115,17,1,0,1,1,35720.0,2001-07-01,general_merchandise
115,21,1,0,1,1,26507.0,2001-07-01,food_drink_service
116,6,1,0,1,1,66350.0,2001-08-01,car_dealers
116,8,1,0,1,1,7628.0,2001-08-01,furniture
116,9,1,0,1,1,7276.0,2001-08-01,electronics_appliances
116,10,1,0,1,1,19920.0,2001-08-01,building_garden_supplies
116,11,1,0,1,1,38738.0,2001-08-01,food_bev_stores
116,12,1,0,1,1,35043.0,2001-08-01,grocery_stores
116,13,1,0,1,1,14004.0,2001-08-01,health_personalcare_stores
116,14,1,0,1,1,20878.0,2001-08-01,gas_stations
116,15,1,0,1,1,14171.0,2001-08-01,clothing_stores
116,16,1,0,1,1,5775.0,2001-08-01,sporting_hobby_book_stores
116,17,1,0,1,1,35915.0,2001-08-01,general_merchandise
116,21,1,0,1,1,26853.0,2001-08-01,food_drink_service
117,6,1,0,1,1,63929.0,2001-09-01,car_dealers
117,8,1,0,1,1,7419.0,2001-09-01,furniture
117,9,1,0,1,1,7141.0,2001-09-01,electronics_appliances
117,10,1,0,1,1,19664.0,2001-09-01,building_garden_supplies
117,11,1,0,1,1,38832.0,2001-09-01,food_bev_stores
117,12,1,0,1,1,35152.0,2001-09-01,grocery_stores
117,13,1,0,1,1,13894.0,2001-09-01,health_personalcare_stores
117,14,1,0,1,1,21336.0,2001-09-01,gas_stations
117,15,1,0,1,1,13286.0,2001-09-01,clothing_stores
117,16,1,0,1,1,5672.0,2001-09-01,sporting_hobby_book_stores
117,17,1,0,1,1,35822.0,2001-09-01,general_merchandise
117,21,1,0,1,1,26239.0,2001-09-01,food_drink_service
118,6,1,0,1,1,80455.0,2001-10-01,car_dealers
118,8,1,0,1,1,7543.0,2001-10-01,furniture
118,9,1,0,1,1,7237.0,2001-10-01,electronics_appliances
118,10,1,0,1,1,20054.0,2001-10-01,building_garden_supplies
118,11,1,0,1,1,38944.0,2001-10-01,food_bev_stores
118,12,1,0,1,1,35270.0,2001-10-01,grocery_stores
118,13,1,0,1,1,14298.0,2001-10-01,health_personalcare_stores
118,14,1,0,1,1,20033.0,2001-10-01,gas_stations
118,15,1,0,1,1,13973.0,2001-10-01,clothing_stores
118,16,1,0,1,1,5798.0,2001-10-01,sporting_hobby_book_stores
118,17,1,0,1,1,36229.0,2001-10-01,general_merchandise
118,21,1,0,1,1,26541.0,2001-10-01,food_drink_service
119,6,1,0,1,1,72413.0,2001-11-01,car_dealers
119,8,1,0,1,1,7694.0,2001-11-01,furniture
119,9,1,0,1,1,7662.0,2001-11-01,electronics_appliances
119,10,1,0,1,1,19982.0,2001-11-01,building_garden_supplies
119,11,1,0,1,1,39161.0,2001-11-01,food_bev_stores
119,12,1,0,1,1,35414.0,2001-11-01,grocery_stores
119,13,1,0,1,1,14280.0,2001-11-01,health_personalcare_stores
119,14,1,0,1,1,19245.0,2001-11-01,gas_stations
119,15,1,0,1,1,13970.0,2001-11-01,clothing_stores
119,16,1,0,1,1,6066.0,2001-11-01,sporting_hobby_book_stores
119,17,1,0,1,1,36656.0,2001-11-01,general_merchandise
119,21,1,0,1,1,26597.0,2001-11-01,food_drink_service
120,6,1,0,1,1,68220.0,2001-12-01,car_dealers
120,8,1,0,1,1,7869.0,2001-12-01,furniture
120,9,1,0,1,1,7825.0,2001-12-01,electronics_appliances
120,10,1,0,1,1,20120.0,2001-12-01,building_garden_supplies
120,11,1,0,1,1,38996.0,2001-12-01,food_bev_stores
120,12,1,0,1,1,35208.0,2001-12-01,grocery_stores
120,13,1,0,1,1,14350.0,2001-12-01,health_personalcare_stores
120,14,1,0,1,1,18950.0,2001-12-01,gas_stations
120,15,1,0,1,1,14126.0,2001-12-01,clothing_stores
120,16,1,0,1,1,5797.0,2001-12-01,sporting_hobby_book_stores
120,17,1,0,1,1,37054.0,2001-12-01,general_merchandise
120,21,1,0,1,1,27156.0,2001-12-01,food_drink_service
121,6,1,0,1,1,67665.0,2002-01-01,car_dealers
121,8,1,0,1,1,7847.0,2002-01-01,furniture
121,9,1,0,1,1,7604.0,2002-01-01,electronics_appliances
121,10,1,0,1,1,20359.0,2002-01-01,building_garden_supplies
121,11,1,0,1,1,38833.0,2002-01-01,food_bev_stores
121,12,1,0,1,1,35130.0,2002-01-01,grocery_stores
121,13,1,0,1,1,14525.0,2002-01-01,health_personalcare_stores
121,14,1,0,1,1,19130.0,2002-01-01,gas_stations
121,15,1,0,1,1,14220.0,2002-01-01,clothing_stores
121,16,1,0,1,1,5775.0,2002-01-01,sporting_hobby_book_stores
121,17,1,0,1,1,36811.0,2002-01-01,general_merchandise
121,21,1,0,1,1,27201.0,2002-01-01,food_drink_service
122,6,1,0,1,1,68168.0,2002-02-01,car_dealers
122,8,1,0,1,1,7932.0,2002-02-01,furniture
122,9,1,0,1,1,7643.0,2002-02-01,electronics_appliances
122,10,1,0,1,1,20515.0,2002-02-01,building_garden_supplies
122,11,1,0,1,1,38885.0,2002-02-01,food_bev_stores
122,12,1,0,1,1,35114.0,2002-02-01,grocery_stores
122,13,1,0,1,1,14747.0,2002-02-01,health_personalcare_stores
122,14,1,0,1,1,19068.0,2002-02-01,gas_stations
122,15,1,0,1,1,14357.0,2002-02-01,clothing_stores
122,16,1,0,1,1,5711.0,2002-02-01,sporting_hobby_book_stores
122,17,1,0,1,1,36974.0,2002-02-01,general_merchandise
122,21,1,0,1,1,27384.0,2002-02-01,food_drink_service
123,6,1,0,1,1,66570.0,2002-03-01,car_dealers
123,8,1,0,1,1,7936.0,2002-03-01,furniture
123,9,1,0,1,1,7690.0,2002-03-01,electronics_appliances
123,10,1,0,1,1,20370.0,2002-03-01,building_garden_supplies
123,11,1,0,1,1,38913.0,2002-03-01,food_bev_stores
123,12,1,0,1,1,35160.0,2002-03-01,grocery_stores
123,13,1,0,1,1,14745.0,2002-03-01,health_personalcare_stores
123,14,1,0,1,1,19813.0,2002-03-01,gas_stations
123,15,1,0,1,1,14436.0,2002-03-01,clothing_stores
123,16,1,0,1,1,5717.0,2002-03-01,sporting_hobby_book_stores
123,17,1,0,1,1,37144.0,2002-03-01,general_merchandise
123,21,1,0,1,1,27203.0,2002-03-01,food_drink_service
124,6,1,0,1,1,68251.0,2002-04-01,car_dealers
124,8,1,0,1,1,7874.0,2002-04-01,furniture
124,9,1,0,1,1,7616.0,2002-04-01,electronics_appliances
124,10,1,0,1,1,21274.0,2002-04-01,building_garden_supplies
124,11,1,0,1,1,38568.0,2002-04-01,food_bev_stores
124,12,1,0,1,1,34827.0,2002-04-01,grocery_stores
124,13,1,0,1,1,14940.0,2002-04-01,health_personalcare_stores
