val,yearmonth,per_name,cat_name
-2.5,1996-2,2/1/1996,sporting_hobby_book_stores
1.6,1996-2,2/1/1996,general_merchandise
0.9,1996-2,2/1/1996,food_drink_service
0.1,1996-3,3/1/1996,car_dealers
4.1,1996-3,3/1/1996,furniture
1.9,1996-3,3/1/1996,electronics_appliances
0.8,1996-3,3/1/1996,building_garden_supplies
0.4,1996-3,3/1/1996,food_bev_stores
0.5,1996-3,3/1/1996,grocery_stores
2.4,1996-3,3/1/1996,health_personalcare_stores
3.2,1996-3,3/1/1996,gas_stations
0.3,1996-3,3/1/1996,clothing_stores
1.4,1996-3,3/1/1996,sporting_hobby_book_stores
-0.2,1996-3,3/1/1996,general_merchandise
0.6,1996-3,3/1/1996,food_drink_service
-1.6,1996-4,4/1/1996,car_dealers
0.5,1996-4,4/1/1996,furniture
0.1,1996-4,4/1/1996,electronics_appliances
1.3,1996-4,4/1/1996,building_garden_supplies
0.3,1996-4,4/1/1996,food_bev_stores
0.3,1996-4,4/1/1996,grocery_stores
-0.8,1996-4,4/1/1996,health_personalcare_stores
1.9,1996-4,4/1/1996,gas_stations
0.4,1996-4,4/1/1996,clothing_stores
1.8,1996-4,4/1/1996,sporting_hobby_book_stores
2.1,1996-4,4/1/1996,general_merchandise
0.4,1996-4,4/1/1996,food_drink_service
1.3,1996-5,5/1/1996,car_dealers
-0.2,1996-5,5/1/1996,furniture
0.9,1996-5,5/1/1996,electronics_appliances
0.8,1996-5,5/1/1996,building_garden_supplies
0,1996-5,5/1/1996,food_bev_stores
0.1,1996-5,5/1/1996,grocery_stores
1.7,1996-5,5/1/1996,health_personalcare_stores
1.5,1996-5,5/1/1996,gas_stations
0.7,1996-5,5/1/1996,clothing_stores
-4.2,1996-5,5/1/1996,sporting_hobby_book_stores
0.4,1996-5,5/1/1996,general_merchandise
0.8,1996-5,5/1/1996,food_drink_service
-0.8,1996-6,6/1/1996,car_dealers
1.6,1996-6,6/1/1996,furniture
-1.5,1996-6,6/1/1996,electronics_appliances
3.1,1996-6,6/1/1996,building_garden_supplies
0.3,1996-6,6/1/1996,food_bev_stores
0.1,1996-6,6/1/1996,grocery_stores
0,1996-6,6/1/1996,health_personalcare_stores
-0.8,1996-6,6/1/1996,gas_stations
-1.2,1996-6,6/1/1996,clothing_stores
4,1996-6,6/1/1996,sporting_hobby_book_stores
-0.5,1996-6,6/1/1996,general_merchandise
-0.8,1996-6,6/1/1996,food_drink_service
0.4,1996-7,7/1/1996,car_dealers
0.3,1996-7,7/1/1996,furniture
-1.6,1996-7,7/1/1996,electronics_appliances
-0.5,1996-7,7/1/1996,building_garden_supplies
0.6,1996-7,7/1/1996,food_bev_stores
0.7,1996-7,7/1/1996,grocery_stores
0.7,1996-7,7/1/1996,health_personalcare_stores
-1.7,1996-7,7/1/1996,gas_stations
-0.4,1996-7,7/1/1996,clothing_stores
1,1996-7,7/1/1996,sporting_hobby_book_stores
0.5,1996-7,7/1/1996,general_merchandise
1.1,1996-7,7/1/1996,food_drink_service
-1,1996-8,8/1/1996,car_dealers
-0.7,1996-8,8/1/1996,furniture
1.7,1996-8,8/1/1996,electronics_appliances
1,1996-8,8/1/1996,building_garden_supplies
0.2,1996-8,8/1/1996,food_bev_stores
0.2,1996-8,8/1/1996,grocery_stores
1.1,1996-8,8/1/1996,health_personalcare_stores
-0.1,1996-8,8/1/1996,gas_stations
0.4,1996-8,8/1/1996,clothing_stores
1.8,1996-8,8/1/1996,sporting_hobby_book_stores
0.9,1996-8,8/1/1996,general_merchandise
0,1996-8,8/1/1996,food_drink_service
3.3,1996-9,9/1/1996,car_dealers
1.9,1996-9,9/1/1996,furniture
1.5,1996-9,9/1/1996,electronics_appliances
0.1,1996-9,9/1/1996,building_garden_supplies
-0.1,1996-9,9/1/1996,food_bev_stores
0,1996-9,9/1/1996,grocery_stores
-0.5,1996-9,9/1/1996,health_personalcare_stores
0.1,1996-9,9/1/1996,gas_stations
1.5,1996-9,9/1/1996,clothing_stores
-1,1996-9,9/1/1996,sporting_hobby_book_stores
0.6,1996-9,9/1/1996,general_merchandise
1.3,1996-9,9/1/1996,food_drink_service
0.5,1996-10,10/1/1996,car_dealers
0.3,1996-10,10/1/1996,furniture
-0.2,1996-10,10/1/1996,electronics_appliances
0.3,1996-10,10/1/1996,building_garden_supplies
0.6,1996-10,10/1/1996,food_bev_stores
0.7,1996-10,10/1/1996,grocery_stores
1.9,1996-10,10/1/1996,health_personalcare_stores
1.7,1996-10,10/1/1996,gas_stations
0.4,1996-10,10/1/1996,clothing_stores
1.7,1996-10,10/1/1996,sporting_hobby_book_stores
1.2,1996-10,10/1/1996,general_merchandise
0.8,1996-10,10/1/1996,food_drink_service
-1.4,1996-11,11/1/1996,car_dealers
-0.2,1996-11,11/1/1996,furniture
-1.1,1996-11,11/1/1996,electronics_appliances
1.5,1996-11,11/1/1996,building_garden_supplies
0.1,1996-11,11/1/1996,food_bev_stores
0,1996-11,11/1/1996,grocery_stores
0.5,1996-11,11/1/1996,health_personalcare_stores
1.5,1996-11,11/1/1996,gas_stations
-2.2,1996-11,11/1/1996,clothing_stores
-1.6,1996-11,11/1/1996,sporting_hobby_book_stores
-0.5,1996-11,11/1/1996,general_merchandise
1.2,1996-11,11/1/1996,food_drink_service
0.2,1996-12,12/1/1996,car_dealers
-0.4,1996-12,12/1/1996,furniture
-0.8,1996-12,12/1/1996,electronics_appliances
-1.9,1996-12,12/1/1996,building_garden_supplies
0.3,1996-12,12/1/1996,food_bev_stores
0.4,1996-12,12/1/1996,grocery_stores
1,1996-12,12/1/1996,health_personalcare_stores
0.9,1996-12,12/1/1996,gas_stations
1,1996-12,12/1/1996,clothing_stores
5.3,1996-12,12/1/1996,sporting_hobby_book_stores
1,1996-12,12/1/1996,general_merchandise
-0.4,1996-12,12/1/1996,food_drink_service
2.2,1997-1,1/1/1997,car_dealers
1.3,1997-1,1/1/1997,furniture
-2.8,1997-1,1/1/1997,electronics_appliances
1.4,1997-1,1/1/1997,building_garden_supplies
0.7,1997-1,1/1/1997,food_bev_stores
0.5,1997-1,1/1/1997,grocery_stores
-0.6,1997-1,1/1/1997,health_personalcare_stores
1.1,1997-1,1/1/1997,gas_stations
0.7,1997-1,1/1/1997,clothing_stores
-3.9,1997-1,1/1/1997,sporting_hobby_book_stores
0.6,1997-1,1/1/1997,general_merchandise
1.9,1997-1,1/1/1997,food_drink_service
1.1,1997-2,2/1/1997,car_dealers
0.4,1997-2,2/1/1997,furniture
3.9,1997-2,2/1/1997,electronics_appliances
2.4,1997-2,2/1/1997,building_garden_supplies
-0.2,1997-2,2/1/1997,food_bev_stores
-0.1,1997-2,2/1/1997,grocery_stores
2.1,1997-2,2/1/1997,health_personalcare_stores
0.3,1997-2,2/1/1997,gas_stations
-0.4,1997-2,2/1/1997,clothing_stores
-1.7,1997-2,2/1/1997,sporting_hobby_book_stores
0.2,1997-2,2/1/1997,general_merchandise
0.1,1997-2,2/1/1997,food_drink_service
-0.7,1997-3,3/1/1997,car_dealers
1.2,1997-3,3/1/1997,furniture
-0.2,1997-3,3/1/1997,electronics_appliances
1.9,1997-3,3/1/1997,building_garden_supplies
0.5,1997-3,3/1/1997,food_bev_stores
0.4,1997-3,3/1/1997,grocery_stores
2.8,1997-3,3/1/1997,health_personalcare_stores
-0.1,1997-3,3/1/1997,gas_stations
1.4,1997-3,3/1/1997,clothing_stores
0.7,1997-3,3/1/1997,sporting_hobby_book_stores
0.2,1997-3,3/1/1997,general_merchandise
0.2,1997-3,3/1/1997,food_drink_service
-0.7,1997-4,4/1/1997,car_dealers
0.9,1997-4,4/1/1997,furniture
1.5,1997-4,4/1/1997,electronics_appliances
-1,1997-4,4/1/1997,building_garden_supplies
-0.3,1997-4,4/1/1997,food_bev_stores
-0.1,1997-4,4/1/1997,grocery_stores
-3.5,1997-4,4/1/1997,health_personalcare_stores
-2.1,1997-4,4/1/1997,gas_stations
-3.7,1997-4,4/1/1997,clothing_stores
0.6,1997-4,4/1/1997,sporting_hobby_book_stores
-0.5,1997-4,4/1/1997,general_merchandise
0.2,1997-4,4/1/1997,food_drink_service
-3.1,1997-5,5/1/1997,car_dealers
0.6,1997-5,5/1/1997,furniture
-0.9,1997-5,5/1/1997,electronics_appliances
0.6,1997-5,5/1/1997,building_garden_supplies
-0.2,1997-5,5/1/1997,food_bev_stores
-0.3,1997-5,5/1/1997,grocery_stores
1.5,1997-5,5/1/1997,health_personalcare_stores
-1.5,1997-5,5/1/1997,gas_stations
1.9,1997-5,5/1/1997,clothing_stores
0.8,1997-5,5/1/1997,sporting_hobby_book_stores
0.5,1997-5,5/1/1997,general_merchandise
0.1,1997-5,5/1/1997,food_drink_service
3.6,1997-6,6/1/1997,car_dealers
0.5,1997-6,6/1/1997,furniture
0.6,1997-6,6/1/1997,electronics_appliances
0.7,1997-6,6/1/1997,building_garden_supplies
-0.3,1997-6,6/1/1997,food_bev_stores
-0.6,1997-6,6/1/1997,grocery_stores
2,1997-6,6/1/1997,health_personalcare_stores
0.1,1997-6,6/1/1997,gas_stations
2,1997-6,6/1/1997,clothing_stores
1.6,1997-6,6/1/1997,sporting_hobby_book_stores
0.4,1997-6,6/1/1997,general_merchandise
0.7,1997-6,6/1/1997,food_drink_service
2.2,1997-7,7/1/1997,car_dealers
0.1,1997-7,7/1/1997,furniture
1.3,1997-7,7/1/1997,electronics_appliances
0.3,1997-7,7/1/1997,building_garden_supplies
0.6,1997-7,7/1/1997,food_bev_stores
0.7,1997-7,7/1/1997,grocery_stores
0.3,1997-7,7/1/1997,health_personalcare_stores
0.1,1997-7,7/1/1997,gas_stations
0.8,1997-7,7/1/1997,clothing_stores
-1.1,1997-7,7/1/1997,sporting_hobby_book_stores
1.9,1997-7,7/1/1997,general_merchandise
1.4,1997-7,7/1/1997,food_drink_service
0.4,1997-8,8/1/1997,car_dealers
1.8,1997-8,8/1/1997,furniture
0.2,1997-8,8/1/1997,electronics_appliances
0.3,1997-8,8/1/1997,building_garden_supplies
0.4,1997-8,8/1/1997,food_bev_stores
0.4,1997-8,8/1/1997,grocery_stores
0.4,1997-8,8/1/1997,health_personalcare_stores
1.7,1997-8,8/1/1997,gas_stations
0.8,1997-8,8/1/1997,clothing_stores
-0.9,1997-8,8/1/1997,sporting_hobby_book_stores
0,1997-8,8/1/1997,general_merchandise
-0.1,1997-8,8/1/1997,food_drink_service
-0.3,1997-9,9/1/1997,car_dealers
0.3,1997-9,9/1/1997,furniture
0.3,1997-9,9/1/1997,electronics_appliances
1.6,1997-9,9/1/1997,building_garden_supplies
0.1,1997-9,9/1/1997,food_bev_stores
0,1997-9,9/1/1997,grocery_stores
0.9,1997-9,9/1/1997,health_personalcare_stores
0.4,1997-9,9/1/1997,gas_stations
0.1,1997-9,9/1/1997,clothing_stores
1.7,1997-9,9/1/1997,sporting_hobby_book_stores
-0.3,1997-9,9/1/1997,general_merchandise
1.4,1997-9,9/1/1997,food_drink_service
-0.9,1997-10,10/1/1997,car_dealers
-0.1,1997-10,10/1/1997,furniture
0.2,1997-10,10/1/1997,electronics_appliances
-0.3,1997-10,10/1/1997,building_garden_supplies
0.2,1997-10,10/1/1997,food_bev_stores
0.2,1997-10,10/1/1997,grocery_stores
-0.2,1997-10,10/1/1997,health_personalcare_stores
-0.3,1997-10,10/1/1997,gas_stations
0.3,1997-10,10/1/1997,clothing_stores
1.1,1997-10,10/1/1997,sporting_hobby_book_stores
1,1997-10,10/1/1997,general_merchandise
-1,1997-10,10/1/1997,food_drink_service
0.8,1997-11,11/1/1997,car_dealers
1.8,1997-11,11/1/1997,furniture
0.9,1997-11,11/1/1997,electronics_appliances
-0.5,1997-11,11/1/1997,building_garden_supplies
-0.3,1997-11,11/1/1997,food_bev_stores
-0.3,1997-11,11/1/1997,grocery_stores
1.6,1997-11,11/1/1997,health_personalcare_stores
-0.4,1997-11,11/1/1997,gas_stations
0.5,1997-11,11/1/1997,clothing_stores
2.8,1997-11,11/1/1997,sporting_hobby_book_stores
0,1997-11,11/1/1997,general_merchandise
-1.2,1997-11,11/1/1997,food_drink_service
0.8,1997-12,12/1/1997,car_dealers
0.4,1997-12,12/1/1997,furniture
0.5,1997-12,12/1/1997,electronics_appliances
1.2,1997-12,12/1/1997,building_garden_supplies
-0.1,1997-12,12/1/1997,food_bev_stores
-0.2,1997-12,12/1/1997,grocery_stores
-0.2,1997-12,12/1/1997,health_personalcare_stores
-0.6,1997-12,12/1/1997,gas_stations
1.5,1997-12,12/1/1997,clothing_stores
-2,1997-12,12/1/1997,sporting_hobby_book_stores
-0.5,1997-12,12/1/1997,general_merchandise
1.5,1997-12,12/1/1997,food_drink_service
-0.5,1998-1,1/1/1998,car_dealers
1.4,1998-1,1/1/1998,furniture
1.8,1998-1,1/1/1998,electronics_appliances
0.5,1998-1,1/1/1998,building_garden_supplies
-0.2,1998-1,1/1/1998,food_bev_stores
-0.2,1998-1,1/1/1998,grocery_stores
1.8,1998-1,1/1/1998,health_personalcare_stores
-1.9,1998-1,1/1/1998,gas_stations
0.4,1998-1,1/1/1998,clothing_stores
-1.6,1998-1,1/1/1998,sporting_hobby_book_stores
1.4,1998-1,1/1/1998,general_merchandise
0.5,1998-1,1/1/1998,food_drink_service
-1.2,1998-2,2/1/1998,car_dealers
-0.5,1998-2,2/1/1998,furniture
0.3,1998-2,2/1/1998,electronics_appliances
0.2,1998-2,2/1/1998,building_garden_supplies
-0.1,1998-2,2/1/1998,food_bev_stores
-0.2,1998-2,2/1/1998,grocery_stores
0.2,1998-2,2/1/1998,health_personalcare_stores
-1.1,1998-2,2/1/1998,gas_stations
0.4,1998-2,2/1/1998,clothing_stores
4,1998-2,2/1/1998,sporting_hobby_book_stores
1.2,1998-2,2/1/1998,general_merchandise
1,1998-2,2/1/1998,food_drink_service
2.4,1998-3,3/1/1998,car_dealers
0,1998-3,3/1/1998,furniture
-0.1,1998-3,3/1/1998,electronics_appliances
0.3,1998-3,3/1/1998,building_garden_supplies
0.5,1998-3,3/1/1998,food_bev_stores
0.7,1998-3,3/1/1998,grocery_stores
-0.1,1998-3,3/1/1998,health_personalcare_stores
-2.2,1998-3,3/1/1998,gas_stations
-0.3,1998-3,3/1/1998,clothing_stores
-0.4,1998-3,3/1/1998,sporting_hobby_book_stores
-0.1,1998-3,3/1/1998,general_merchandise
0.5,1998-3,3/1/1998,food_drink_service
2.4,1998-4,4/1/1998,car_dealers
0.5,1998-4,4/1/1998,furniture
-0.3,1998-4,4/1/1998,electronics_appliances
1.2,1998-4,4/1/1998,building_garden_supplies
0.3,1998-4,4/1/1998,food_bev_stores
0.1,1998-4,4/1/1998,grocery_stores
2.2,1998-4,4/1/1998,health_personalcare_stores
0.6,1998-4,4/1/1998,gas_stations
2.4,1998-4,4/1/1998,clothing_stores
0.6,1998-4,4/1/1998,sporting_hobby_book_stores
1.4,1998-4,4/1/1998,general_merchandise
0.5,1998-4,4/1/1998,food_drink_service
0.7,1998-5,5/1/1998,car_dealers
-0.2,1998-5,5/1/1998,furniture
0.9,1998-5,5/1/1998,electronics_appliances
0.1,1998-5,5/1/1998,building_garden_supplies
0.5,1998-5,5/1/1998,food_bev_stores
0.6,1998-5,5/1/1998,grocery_stores
0.2,1998-5,5/1/1998,health_personalcare_stores
1.6,1998-5,5/1/1998,gas_stations
-1.2,1998-5,5/1/1998,clothing_stores
-1,1998-5,5/1/1998,sporting_hobby_book_stores
-0.2,1998-5,5/1/1998,general_merchandise
0.4,1998-5,5/1/1998,food_drink_service
2.4,1998-6,6/1/1998,car_dealers
1.1,1998-6,6/1/1998,furniture
1.3,1998-6,6/1/1998,electronics_appliances
-0.5,1998-6,6/1/1998,building_garden_supplies
0.2,1998-6,6/1/1998,food_bev_stores
0.2,1998-6,6/1/1998,grocery_stores
0.3,1998-6,6/1/1998,health_personalcare_stores
-0.8,1998-6,6/1/1998,gas_stations
1.2,1998-6,6/1/1998,clothing_stores
1.9,1998-6,6/1/1998,sporting_hobby_book_stores
0.3,1998-6,6/1/1998,general_merchandise
0.9,1998-6,6/1/1998,food_drink_service
-5,1998-7,7/1/1998,car_dealers
0.3,1998-7,7/1/1998,furniture
0.6,1998-7,7/1/1998,electronics_appliances
0.9,1998-7,7/1/1998,building_garden_supplies
0.8,1998-7,7/1/1998,food_bev_stores
0.8,1998-7,7/1/1998,grocery_stores
1.5,1998-7,7/1/1998,health_personalcare_stores
1,1998-7,7/1/1998,gas_stations
0.9,1998-7,7/1/1998,clothing_stores
-1,1998-7,7/1/1998,sporting_hobby_book_stores
-0.2,1998-7,7/1/1998,general_merchandise
-0.3,1998-7,7/1/1998,food_drink_service
-2.3,1998-8,8/1/1998,car_dealers
0,1998-8,8/1/1998,furniture
1.3,1998-8,8/1/1998,electronics_appliances
0.1,1998-8,8/1/1998,building_garden_supplies
0.3,1998-8,8/1/1998,food_bev_stores
0.2,1998-8,8/1/1998,grocery_stores
1.8,1998-8,8/1/1998,health_personalcare_stores
-1.5,1998-8,8/1/1998,gas_stations
-0.8,1998-8,8/1/1998,clothing_stores
0.5,1998-8,8/1/1998,sporting_hobby_book_stores
0.6,1998-8,8/1/1998,general_merchandise
0.8,1998-8,8/1/1998,food_drink_service
4,1998-9,9/1/1998,car_dealers
-0.4,1998-9,9/1/1998,furniture
-1.3,1998-9,9/1/1998,electronics_appliances
0.9,1998-9,9/1/1998,building_garden_supplies
-0.1,1998-9,9/1/1998,food_bev_stores
-0.1,1998-9,9/1/1998,grocery_stores
-0.3,1998-9,9/1/1998,health_personalcare_stores
-0.2,1998-9,9/1/1998,gas_stations
-2.2,1998-9,9/1/1998,clothing_stores
-0.2,1998-9,9/1/1998,sporting_hobby_book_stores
1,1998-9,9/1/1998,general_merchandise
0.4,1998-9,9/1/1998,food_drink_service
3.7,1998-10,10/1/1998,car_dealers
1.3,1998-10,10/1/1998,furniture
-0.2,1998-10,10/1/1998,electronics_appliances
1.4,1998-10,10/1/1998,building_garden_supplies
0.5,1998-10,10/1/1998,food_bev_stores
0.5,1998-10,10/1/1998,grocery_stores
1.1,1998-10,10/1/1998,health_personalcare_stores
0.9,1998-10,10/1/1998,gas_stations
3,1998-10,10/1/1998,clothing_stores
1.2,1998-10,10/1/1998,sporting_hobby_book_stores
0.5,1998-10,10/1/1998,general_merchandise
1,1998-10,10/1/1998,food_drink_service
0.9,1998-11,11/1/1998,car_dealers
2.5,1998-11,11/1/1998,furniture
0.9,1998-11,11/1/1998,electronics_appliances
0.8,1998-11,11/1/1998,building_garden_supplies
0.1,1998-11,11/1/1998,food_bev_stores
0.2,1998-11,11/1/1998,grocery_stores
1.1,1998-11,11/1/1998,health_personalcare_stores
0.4,1998-11,11/1/1998,gas_stations
1.6,1998-11,11/1/1998,clothing_stores
-0.3,1998-11,11/1/1998,sporting_hobby_book_stores
1.3,1998-11,11/1/1998,general_merchandise
0.4,1998-11,11/1/1998,food_drink_service
1.1,1998-12,12/1/1998,car_dealers
0.3,1998-12,12/1/1998,furniture
-0.5,1998-12,12/1/1998,electronics_appliances
2.1,1998-12,12/1/1998,building_garden_supplies
1.1,1998-12,12/1/1998,food_bev_stores
1.2,1998-12,12/1/1998,grocery_stores
0.7,1998-12,12/1/1998,health_personalcare_stores
2.4,1998-12,12/1/1998,gas_stations
0.1,1998-12,12/1/1998,clothing_stores
1.2,1998-12,12/1/1998,sporting_hobby_book_stores
0.1,1998-12,12/1/1998,general_merchandise
0.8,1998-12,12/1/1998,food_drink_service
0.1,1999-1,1/1/1999,car_dealers
-1,1999-1,1/1/1999,furniture
0.5,1999-1,1/1/1999,electronics_appliances
0.2,1999-1,1/1/1999,building_garden_supplies
-0.2,1999-1,1/1/1999,food_bev_stores
-0.2,1999-1,1/1/1999,grocery_stores
0.9,1999-1,1/1/1999,health_personalcare_stores
0,1999-1,1/1/1999,gas_stations
1.2,1999-1,1/1/1999,clothing_stores
-0.6,1999-1,1/1/1999,sporting_hobby_book_stores
1.8,1999-1,1/1/1999,general_merchandise
-2.1,1999-1,1/1/1999,food_drink_service
1.2,1999-2,2/1/1999,car_dealers
2.3,1999-2,2/1/1999,furniture
0.3,1999-2,2/1/1999,electronics_appliances
1.2,1999-2,2/1/1999,building_garden_supplies
0.7,1999-2,2/1/1999,food_bev_stores
0.7,1999-2,2/1/1999,grocery_stores
0.7,1999-2,2/1/1999,health_personalcare_stores
-0.5,1999-2,2/1/1999,gas_stations
0.2,1999-2,2/1/1999,clothing_stores
3.3,1999-2,2/1/1999,sporting_hobby_book_stores
1.4,1999-2,2/1/1999,general_merchandise
1.7,1999-2,2/1/1999,food_drink_service
0.6,1999-3,3/1/1999,car_dealers
0.9,1999-3,3/1/1999,furniture
1.3,1999-3,3/1/1999,electronics_appliances
-1,1999-3,3/1/1999,building_garden_supplies
-0.2,1999-3,3/1/1999,food_bev_stores
-0.1,1999-3,3/1/1999,grocery_stores
0.8,1999-3,3/1/1999,health_personalcare_stores
1.3,1999-3,3/1/1999,gas_stations
1.2,1999-3,3/1/1999,clothing_stores
-0.4,1999-3,3/1/1999,sporting_hobby_book_stores
1,1999-3,3/1/1999,general_merchandise
-0.1,1999-3,3/1/1999,food_drink_service
0.8,1999-4,4/1/1999,car_dealers
-0.5,1999-4,4/1/1999,furniture
1.1,1999-4,4/1/1999,electronics_appliances
0.2,1999-4,4/1/1999,building_garden_supplies
1,1999-4,4/1/1999,food_bev_stores
0.9,1999-4,4/1/1999,grocery_stores
0.2,1999-4,4/1/1999,health_personalcare_stores
3.5,1999-4,4/1/1999,gas_stations
0.5,1999-4,4/1/1999,clothing_stores
0.1,1999-4,4/1/1999,sporting_hobby_book_stores
-1.2,1999-4,4/1/1999,general_merchandise
0.8,1999-4,4/1/1999,food_drink_service
1.7,1999-5,5/1/1999,car_dealers
1.3,1999-5,5/1/1999,furniture
0.5,1999-5,5/1/1999,electronics_appliances
0.7,1999-5,5/1/1999,building_garden_supplies
0.1,1999-5,5/1/1999,food_bev_stores
0.2,1999-5,5/1/1999,grocery_stores
1.1,1999-5,5/1/1999,health_personalcare_stores
0.4,1999-5,5/1/1999,gas_stations
1.8,1999-5,5/1/1999,clothing_stores
1,1999-5,5/1/1999,sporting_hobby_book_stores
0.5,1999-5,5/1/1999,general_merchandise
0.3,1999-5,5/1/1999,food_drink_service
0.4,1999-6,6/1/1999,car_dealers
1.5,1999-6,6/1/1999,furniture
0.8,1999-6,6/1/1999,electronics_appliances
0.3,1999-6,6/1/1999,building_garden_supplies
-0.5,1999-6,6/1/1999,food_bev_stores
-0.4,1999-6,6/1/1999,grocery_stores
0.8,1999-6,6/1/1999,health_personalcare_stores
-0.7,1999-6,6/1/1999,gas_stations
0,1999-6,6/1/1999,clothing_stores
0.7,1999-6,6/1/1999,sporting_hobby_book_stores
1.6,1999-6,6/1/1999,general_merchandise
0.2,1999-6,6/1/1999,food_drink_service
1.7,1999-7,7/1/1999,car_dealers
-0.5,1999-7,7/1/1999,furniture
1.3,1999-7,7/1/1999,electronics_appliances
1.2,1999-7,7/1/1999,building_garden_supplies
0.7,1999-7,7/1/1999,food_bev_stores
0.8,1999-7,7/1/1999,grocery_stores
0.2,1999-7,7/1/1999,health_personalcare_stores
3.7,1999-7,7/1/1999,gas_stations
-0.8,1999-7,7/1/1999,clothing_stores
-0.8,1999-7,7/1/1999,sporting_hobby_book_stores
-0.3,1999-7,7/1/1999,general_merchandise
-0.2,1999-7,7/1/1999,food_drink_service
1.9,1999-8,8/1/1999,car_dealers
2.8,1999-8,8/1/1999,furniture
-1.3,1999-8,8/1/1999,electronics_appliances
0.9,1999-8,8/1/1999,building_garden_supplies
0,1999-8,8/1/1999,food_bev_stores
0,1999-8,8/1/1999,grocery_stores
-0.1,1999-8,8/1/1999,health_personalcare_stores
2.4,1999-8,8/1/1999,gas_stations
1,1999-8,8/1/1999,clothing_stores
-0.7,1999-8,8/1/1999,sporting_hobby_book_stores
0.8,1999-8,8/1/1999,general_merchandise
0.7,1999-8,8/1/1999,food_drink_service
-0.9,1999-9,9/1/1999,car_dealers
2,1999-9,9/1/1999,furniture
1.8,1999-9,9/1/1999,electronics_appliances
-0.9,1999-9,9/1/1999,building_garden_supplies
0.8,1999-9,9/1/1999,food_bev_stores
0.7,1999-9,9/1/1999,grocery_stores
1.2,1999-9,9/1/1999,health_personalcare_stores
1.1,1999-9,9/1/1999,gas_stations
-0.2,1999-9,9/1/1999,clothing_stores
1.8,1999-9,9/1/1999,sporting_hobby_book_stores
1.1,1999-9,9/1/1999,general_merchandise
0.7,1999-9,9/1/1999,food_drink_service
-1,1999-10,10/1/1999,car_dealers
0.4,1999-10,10/1/1999,furniture
-0.1,1999-10,10/1/1999,electronics_appliances
2.4,1999-10,10/1/1999,building_garden_supplies
-0.4,1999-10,10/1/1999,food_bev_stores
-0.5,1999-10,10/1/1999,grocery_stores
1.4,1999-10,10/1/1999,health_personalcare_stores
1.6,1999-10,10/1/1999,gas_stations
0.1,1999-10,10/1/1999,clothing_stores
-0.2,1999-10,10/1/1999,sporting_hobby_book_stores
-0.2,1999-10,10/1/1999,general_merchandise
1.8,1999-10,10/1/1999,food_drink_service
2.7,1999-11,11/1/1999,car_dealers
-0.7,1999-11,11/1/1999,furniture
-0.7,1999-11,11/1/1999,electronics_appliances
1.8,1999-11,11/1/1999,building_garden_supplies
0.1,1999-11,11/1/1999,food_bev_stores
0,1999-11,11/1/1999,grocery_stores
0.8,1999-11,11/1/1999,health_personalcare_stores
1.9,1999-11,11/1/1999,gas_stations
0.1,1999-11,11/1/1999,clothing_stores
0.8,1999-11,11/1/1999,sporting_hobby_book_stores
0.2,1999-11,11/1/1999,general_merchandise
0.6,1999-11,11/1/1999,food_drink_service
-0.5,1999-12,12/1/1999,car_dealers
-0.4,1999-12,12/1/1999,furniture
2,1999-12,12/1/1999,electronics_appliances
1,1999-12,12/1/1999,building_garden_supplies
3.8,1999-12,12/1/1999,food_bev_stores
3.9,1999-12,12/1/1999,grocery_stores
4.4,1999-12,12/1/1999,health_personalcare_stores
5.8,1999-12,12/1/1999,gas_stations
1.2,1999-12,12/1/1999,clothing_stores
0.8,1999-12,12/1/1999,sporting_hobby_book_stores
2.9,1999-12,12/1/1999,general_merchandise
-0.2,1999-12,12/1/1999,food_drink_service
2.7,2000-1,1/1/2000,car_dealers
3.3,2000-1,1/1/2000,furniture
1.4,2000-1,1/1/2000,electronics_appliances
2.6,2000-1,1/1/2000,building_garden_supplies
-5.4,2000-1,1/1/2000,food_bev_stores
-5.9,2000-1,1/1/2000,grocery_stores
-3.3,2000-1,1/1/2000,health_personalcare_stores
-3.7,2000-1,1/1/2000,gas_stations
-2,2000-1,1/1/2000,clothing_stores
-4.1,2000-1,1/1/2000,sporting_hobby_book_stores
-2.8,2000-1,1/1/2000,general_merchandise
0.9,2000-1,1/1/2000,food_drink_service
2.1,2000-2,2/1/2000,car_dealers
0.9,2000-2,2/1/2000,furniture
0.9,2000-2,2/1/2000,electronics_appliances
-2.1,2000-2,2/1/2000,building_garden_supplies
1,2000-2,2/1/2000,food_bev_stores
1,2000-2,2/1/2000,grocery_stores
0,2000-2,2/1/2000,health_personalcare_stores
4.4,2000-2,2/1/2000,gas_stations
1.7,2000-2,2/1/2000,clothing_stores
5.9,2000-2,2/1/2000,sporting_hobby_book_stores
1.2,2000-2,2/1/2000,general_merchandise
1.1,2000-2,2/1/2000,food_drink_service
-0.9,2000-3,3/1/2000,car_dealers
0.7,2000-3,3/1/2000,furniture
-0.3,2000-3,3/1/2000,electronics_appliances
5.1,2000-3,3/1/2000,building_garden_supplies
1.6,2000-3,3/1/2000,food_bev_stores
1.7,2000-3,3/1/2000,grocery_stores
1.6,2000-3,3/1/2000,health_personalcare_stores
3,2000-3,3/1/2000,gas_stations
2.1,2000-3,3/1/2000,clothing_stores
