val,yearmonth,per_name,cat_name
14340,1996-4,4/1/1996,building_garden_supplies
33174,1996-4,4/1/1996,food_bev_stores
30220,1996-4,4/1/1996,grocery_stores
8922,1996-4,4/1/1996,health_personalcare_stores
16252,1996-4,4/1/1996,gas_stations
11422,1996-4,4/1/1996,clothing_stores
4628,1996-4,4/1/1996,sporting_hobby_book_stores
26103,1996-4,4/1/1996,general_merchandise
19932,1996-4,4/1/1996,food_drink_service
52200,1996-5,5/1/1996,car_dealers
5586,1996-5,5/1/1996,furniture
6428,1996-5,5/1/1996,electronics_appliances
14450,1996-5,5/1/1996,building_garden_supplies
33178,1996-5,5/1/1996,food_bev_stores
30245,1996-5,5/1/1996,grocery_stores
9076,1996-5,5/1/1996,health_personalcare_stores
16488,1996-5,5/1/1996,gas_stations
11504,1996-5,5/1/1996,clothing_stores
4432,1996-5,5/1/1996,sporting_hobby_book_stores
26216,1996-5,5/1/1996,general_merchandise
20094,1996-5,5/1/1996,food_drink_service
51798,1996-6,6/1/1996,car_dealers
5678,1996-6,6/1/1996,furniture
6334,1996-6,6/1/1996,electronics_appliances
14902,1996-6,6/1/1996,building_garden_supplies
33281,1996-6,6/1/1996,food_bev_stores
30288,1996-6,6/1/1996,grocery_stores
9072,1996-6,6/1/1996,health_personalcare_stores
16352,1996-6,6/1/1996,gas_stations
11365,1996-6,6/1/1996,clothing_stores
4609,1996-6,6/1/1996,sporting_hobby_book_stores
26085,1996-6,6/1/1996,general_merchandise
19932,1996-6,6/1/1996,food_drink_service
52004,1996-7,7/1/1996,car_dealers
5696,1996-7,7/1/1996,furniture
6234,1996-7,7/1/1996,electronics_appliances
14826,1996-7,7/1/1996,building_garden_supplies
33470,1996-7,7/1/1996,food_bev_stores
30493,1996-7,7/1/1996,grocery_stores
9134,1996-7,7/1/1996,health_personalcare_stores
16075,1996-7,7/1/1996,gas_stations
11316,1996-7,7/1/1996,clothing_stores
4655,1996-7,7/1/1996,sporting_hobby_book_stores
26209,1996-7,7/1/1996,general_merchandise
20145,1996-7,7/1/1996,food_drink_service
51472,1996-8,8/1/1996,car_dealers
5655,1996-8,8/1/1996,furniture
6340,1996-8,8/1/1996,electronics_appliances
14981,1996-8,8/1/1996,building_garden_supplies
33542,1996-8,8/1/1996,food_bev_stores
30555,1996-8,8/1/1996,grocery_stores
9237,1996-8,8/1/1996,health_personalcare_stores
16066,1996-8,8/1/1996,gas_stations
11360,1996-8,8/1/1996,clothing_stores
4738,1996-8,8/1/1996,sporting_hobby_book_stores
26441,1996-8,8/1/1996,general_merchandise
20140,1996-8,8/1/1996,food_drink_service
53184,1996-9,9/1/1996,car_dealers
5762,1996-9,9/1/1996,furniture
6438,1996-9,9/1/1996,electronics_appliances
14989,1996-9,9/1/1996,building_garden_supplies
33494,1996-9,9/1/1996,food_bev_stores
30565,1996-9,9/1/1996,grocery_stores
9190,1996-9,9/1/1996,health_personalcare_stores
16088,1996-9,9/1/1996,gas_stations
11534,1996-9,9/1/1996,clothing_stores
4690,1996-9,9/1/1996,sporting_hobby_book_stores
26590,1996-9,9/1/1996,general_merchandise
20397,1996-9,9/1/1996,food_drink_service
53450,1996-10,10/1/1996,car_dealers
5779,1996-10,10/1/1996,furniture
6428,1996-10,10/1/1996,electronics_appliances
15040,1996-10,10/1/1996,building_garden_supplies
33704,1996-10,10/1/1996,food_bev_stores
30766,1996-10,10/1/1996,grocery_stores
9363,1996-10,10/1/1996,health_personalcare_stores
16360,1996-10,10/1/1996,gas_stations
11577,1996-10,10/1/1996,clothing_stores
4769,1996-10,10/1/1996,sporting_hobby_book_stores
26904,1996-10,10/1/1996,general_merchandise
20551,1996-10,10/1/1996,food_drink_service
52710,1996-11,11/1/1996,car_dealers
5768,1996-11,11/1/1996,furniture
6356,1996-11,11/1/1996,electronics_appliances
15264,1996-11,11/1/1996,building_garden_supplies
33734,1996-11,11/1/1996,food_bev_stores
30768,1996-11,11/1/1996,grocery_stores
9414,1996-11,11/1/1996,health_personalcare_stores
16602,1996-11,11/1/1996,gas_stations
11318,1996-11,11/1/1996,clothing_stores
4692,1996-11,11/1/1996,sporting_hobby_book_stores
26772,1996-11,11/1/1996,general_merchandise
20789,1996-11,11/1/1996,food_drink_service
52835,1996-12,12/1/1996,car_dealers
5746,1996-12,12/1/1996,furniture
6305,1996-12,12/1/1996,electronics_appliances
14980,1996-12,12/1/1996,building_garden_supplies
33819,1996-12,12/1/1996,food_bev_stores
30879,1996-12,12/1/1996,grocery_stores
9505,1996-12,12/1/1996,health_personalcare_stores
16759,1996-12,12/1/1996,gas_stations
11435,1996-12,12/1/1996,clothing_stores
4940,1996-12,12/1/1996,sporting_hobby_book_stores
27051,1996-12,12/1/1996,general_merchandise
20707,1996-12,12/1/1996,food_drink_service
54010,1997-1,1/1/1997,car_dealers
5823,1997-1,1/1/1997,furniture
6128,1997-1,1/1/1997,electronics_appliances
15197,1997-1,1/1/1997,building_garden_supplies
34049,1997-1,1/1/1997,food_bev_stores
31030,1997-1,1/1/1997,grocery_stores
9448,1997-1,1/1/1997,health_personalcare_stores
16938,1997-1,1/1/1997,gas_stations
11513,1997-1,1/1/1997,clothing_stores
4748,1997-1,1/1/1997,sporting_hobby_book_stores
27216,1997-1,1/1/1997,general_merchandise
21110,1997-1,1/1/1997,food_drink_service
54601,1997-2,2/1/1997,car_dealers
5847,1997-2,2/1/1997,furniture
6370,1997-2,2/1/1997,electronics_appliances
15561,1997-2,2/1/1997,building_garden_supplies
33989,1997-2,2/1/1997,food_bev_stores
30991,1997-2,2/1/1997,grocery_stores
9649,1997-2,2/1/1997,health_personalcare_stores
16984,1997-2,2/1/1997,gas_stations
11468,1997-2,2/1/1997,clothing_stores
4666,1997-2,2/1/1997,sporting_hobby_book_stores
27262,1997-2,2/1/1997,general_merchandise
21136,1997-2,2/1/1997,food_drink_service
54233,1997-3,3/1/1997,car_dealers
5916,1997-3,3/1/1997,furniture
6360,1997-3,3/1/1997,electronics_appliances
15862,1997-3,3/1/1997,building_garden_supplies
34156,1997-3,3/1/1997,food_bev_stores
31109,1997-3,3/1/1997,grocery_stores
9922,1997-3,3/1/1997,health_personalcare_stores
16969,1997-3,3/1/1997,gas_stations
11623,1997-3,3/1/1997,clothing_stores
4698,1997-3,3/1/1997,sporting_hobby_book_stores
27304,1997-3,3/1/1997,general_merchandise
21171,1997-3,3/1/1997,food_drink_service
53861,1997-4,4/1/1997,car_dealers
5968,1997-4,4/1/1997,furniture
6456,1997-4,4/1/1997,electronics_appliances
15709,1997-4,4/1/1997,building_garden_supplies
34056,1997-4,4/1/1997,food_bev_stores
31065,1997-4,4/1/1997,grocery_stores
9578,1997-4,4/1/1997,health_personalcare_stores
16613,1997-4,4/1/1997,gas_stations
11195,1997-4,4/1/1997,clothing_stores
4725,1997-4,4/1/1997,sporting_hobby_book_stores
27179,1997-4,4/1/1997,general_merchandise
21216,1997-4,4/1/1997,food_drink_service
52191,1997-5,5/1/1997,car_dealers
6004,1997-5,5/1/1997,furniture
6400,1997-5,5/1/1997,electronics_appliances
15805,1997-5,5/1/1997,building_garden_supplies
33978,1997-5,5/1/1997,food_bev_stores
30987,1997-5,5/1/1997,grocery_stores
9722,1997-5,5/1/1997,health_personalcare_stores
16367,1997-5,5/1/1997,gas_stations
11413,1997-5,5/1/1997,clothing_stores
4763,1997-5,5/1/1997,sporting_hobby_book_stores
27328,1997-5,5/1/1997,general_merchandise
21230,1997-5,5/1/1997,food_drink_service
54066,1997-6,6/1/1997,car_dealers
6034,1997-6,6/1/1997,furniture
6440,1997-6,6/1/1997,electronics_appliances
15918,1997-6,6/1/1997,building_garden_supplies
33892,1997-6,6/1/1997,food_bev_stores
30804,1997-6,6/1/1997,grocery_stores
9916,1997-6,6/1/1997,health_personalcare_stores
16378,1997-6,6/1/1997,gas_stations
11643,1997-6,6/1/1997,clothing_stores
4838,1997-6,6/1/1997,sporting_hobby_book_stores
27433,1997-6,6/1/1997,general_merchandise
21382,1997-6,6/1/1997,food_drink_service
55255,1997-7,7/1/1997,car_dealers
6039,1997-7,7/1/1997,furniture
6525,1997-7,7/1/1997,electronics_appliances
15973,1997-7,7/1/1997,building_garden_supplies
34106,1997-7,7/1/1997,food_bev_stores
31022,1997-7,7/1/1997,grocery_stores
9950,1997-7,7/1/1997,health_personalcare_stores
16396,1997-7,7/1/1997,gas_stations
11735,1997-7,7/1/1997,clothing_stores
4786,1997-7,7/1/1997,sporting_hobby_book_stores
27949,1997-7,7/1/1997,general_merchandise
21689,1997-7,7/1/1997,food_drink_service
55488,1997-8,8/1/1997,car_dealers
6146,1997-8,8/1/1997,furniture
6541,1997-8,8/1/1997,electronics_appliances
16027,1997-8,8/1/1997,building_garden_supplies
34256,1997-8,8/1/1997,food_bev_stores
31160,1997-8,8/1/1997,grocery_stores
9989,1997-8,8/1/1997,health_personalcare_stores
16682,1997-8,8/1/1997,gas_stations
11828,1997-8,8/1/1997,clothing_stores
4745,1997-8,8/1/1997,sporting_hobby_book_stores
27939,1997-8,8/1/1997,general_merchandise
21674,1997-8,8/1/1997,food_drink_service
55334,1997-9,9/1/1997,car_dealers
6162,1997-9,9/1/1997,furniture
6559,1997-9,9/1/1997,electronics_appliances
16283,1997-9,9/1/1997,building_garden_supplies
34281,1997-9,9/1/1997,food_bev_stores
31171,1997-9,9/1/1997,grocery_stores
10077,1997-9,9/1/1997,health_personalcare_stores
16757,1997-9,9/1/1997,gas_stations
11845,1997-9,9/1/1997,clothing_stores
4827,1997-9,9/1/1997,sporting_hobby_book_stores
27868,1997-9,9/1/1997,general_merchandise
21986,1997-9,9/1/1997,food_drink_service
54856,1997-10,10/1/1997,car_dealers
6154,1997-10,10/1/1997,furniture
6572,1997-10,10/1/1997,electronics_appliances
16232,1997-10,10/1/1997,building_garden_supplies
34348,1997-10,10/1/1997,food_bev_stores
31225,1997-10,10/1/1997,grocery_stores
10058,1997-10,10/1/1997,health_personalcare_stores
16711,1997-10,10/1/1997,gas_stations
11881,1997-10,10/1/1997,clothing_stores
4878,1997-10,10/1/1997,sporting_hobby_book_stores
28155,1997-10,10/1/1997,general_merchandise
21758,1997-10,10/1/1997,food_drink_service
55314,1997-11,11/1/1997,car_dealers
6267,1997-11,11/1/1997,furniture
6628,1997-11,11/1/1997,electronics_appliances
16158,1997-11,11/1/1997,building_garden_supplies
34230,1997-11,11/1/1997,food_bev_stores
31125,1997-11,11/1/1997,grocery_stores
10217,1997-11,11/1/1997,health_personalcare_stores
16638,1997-11,11/1/1997,gas_stations
11936,1997-11,11/1/1997,clothing_stores
5015,1997-11,11/1/1997,sporting_hobby_book_stores
28151,1997-11,11/1/1997,general_merchandise
21504,1997-11,11/1/1997,food_drink_service
55763,1997-12,12/1/1997,car_dealers
6290,1997-12,12/1/1997,furniture
6659,1997-12,12/1/1997,electronics_appliances
16356,1997-12,12/1/1997,building_garden_supplies
34190,1997-12,12/1/1997,food_bev_stores
31063,1997-12,12/1/1997,grocery_stores
10201,1997-12,12/1/1997,health_personalcare_stores
16536,1997-12,12/1/1997,gas_stations
12110,1997-12,12/1/1997,clothing_stores
4915,1997-12,12/1/1997,sporting_hobby_book_stores
28008,1997-12,12/1/1997,general_merchandise
21818,1997-12,12/1/1997,food_drink_service
55494,1998-1,1/1/1998,car_dealers
6377,1998-1,1/1/1998,furniture
6776,1998-1,1/1/1998,electronics_appliances
16436,1998-1,1/1/1998,building_garden_supplies
34126,1998-1,1/1/1998,food_bev_stores
30989,1998-1,1/1/1998,grocery_stores
10382,1998-1,1/1/1998,health_personalcare_stores
16225,1998-1,1/1/1998,gas_stations
12154,1998-1,1/1/1998,clothing_stores
4834,1998-1,1/1/1998,sporting_hobby_book_stores
28402,1998-1,1/1/1998,general_merchandise
21921,1998-1,1/1/1998,food_drink_service
54841,1998-2,2/1/1998,car_dealers
6342,1998-2,2/1/1998,furniture
6797,1998-2,2/1/1998,electronics_appliances
16462,1998-2,2/1/1998,building_garden_supplies
34102,1998-2,2/1/1998,food_bev_stores
30915,1998-2,2/1/1998,grocery_stores
10406,1998-2,2/1/1998,health_personalcare_stores
16054,1998-2,2/1/1998,gas_stations
12199,1998-2,2/1/1998,clothing_stores
5027,1998-2,2/1/1998,sporting_hobby_book_stores
28748,1998-2,2/1/1998,general_merchandise
22132,1998-2,2/1/1998,food_drink_service
56135,1998-3,3/1/1998,car_dealers
6340,1998-3,3/1/1998,furniture
6788,1998-3,3/1/1998,electronics_appliances
16511,1998-3,3/1/1998,building_garden_supplies
34275,1998-3,3/1/1998,food_bev_stores
31123,1998-3,3/1/1998,grocery_stores
10393,1998-3,3/1/1998,health_personalcare_stores
15703,1998-3,3/1/1998,gas_stations
12164,1998-3,3/1/1998,clothing_stores
5008,1998-3,3/1/1998,sporting_hobby_book_stores
28714,1998-3,3/1/1998,general_merchandise
22251,1998-3,3/1/1998,food_drink_service
57464,1998-4,4/1/1998,car_dealers
6369,1998-4,4/1/1998,furniture
6766,1998-4,4/1/1998,electronics_appliances
16716,1998-4,4/1/1998,building_garden_supplies
34374,1998-4,4/1/1998,food_bev_stores
31169,1998-4,4/1/1998,grocery_stores
10620,1998-4,4/1/1998,health_personalcare_stores
15798,1998-4,4/1/1998,gas_stations
12459,1998-4,4/1/1998,clothing_stores
5036,1998-4,4/1/1998,sporting_hobby_book_stores
29123,1998-4,4/1/1998,general_merchandise
22353,1998-4,4/1/1998,food_drink_service
57882,1998-5,5/1/1998,car_dealers
6359,1998-5,5/1/1998,furniture
6829,1998-5,5/1/1998,electronics_appliances
16741,1998-5,5/1/1998,building_garden_supplies
34534,1998-5,5/1/1998,food_bev_stores
31358,1998-5,5/1/1998,grocery_stores
10645,1998-5,5/1/1998,health_personalcare_stores
16057,1998-5,5/1/1998,gas_stations
12304,1998-5,5/1/1998,clothing_stores
4986,1998-5,5/1/1998,sporting_hobby_book_stores
29076,1998-5,5/1/1998,general_merchandise
22436,1998-5,5/1/1998,food_drink_service
59264,1998-6,6/1/1998,car_dealers
6426,1998-6,6/1/1998,furniture
6921,1998-6,6/1/1998,electronics_appliances
16662,1998-6,6/1/1998,building_garden_supplies
34592,1998-6,6/1/1998,food_bev_stores
31435,1998-6,6/1/1998,grocery_stores
10672,1998-6,6/1/1998,health_personalcare_stores
15933,1998-6,6/1/1998,gas_stations
12447,1998-6,6/1/1998,clothing_stores
5083,1998-6,6/1/1998,sporting_hobby_book_stores
29170,1998-6,6/1/1998,general_merchandise
22634,1998-6,6/1/1998,food_drink_service
56320,1998-7,7/1/1998,car_dealers
6447,1998-7,7/1/1998,furniture
6960,1998-7,7/1/1998,electronics_appliances
16819,1998-7,7/1/1998,building_garden_supplies
34856,1998-7,7/1/1998,food_bev_stores
31673,1998-7,7/1/1998,grocery_stores
10828,1998-7,7/1/1998,health_personalcare_stores
16087,1998-7,7/1/1998,gas_stations
12559,1998-7,7/1/1998,clothing_stores
5032,1998-7,7/1/1998,sporting_hobby_book_stores
29113,1998-7,7/1/1998,general_merchandise
22570,1998-7,7/1/1998,food_drink_service
54997,1998-8,8/1/1998,car_dealers
6444,1998-8,8/1/1998,furniture
7047,1998-8,8/1/1998,electronics_appliances
16828,1998-8,8/1/1998,building_garden_supplies
34950,1998-8,8/1/1998,food_bev_stores
31744,1998-8,8/1/1998,grocery_stores
11019,1998-8,8/1/1998,health_personalcare_stores
15851,1998-8,8/1/1998,gas_stations
12460,1998-8,8/1/1998,clothing_stores
5057,1998-8,8/1/1998,sporting_hobby_book_stores
29274,1998-8,8/1/1998,general_merchandise
22743,1998-8,8/1/1998,food_drink_service
57196,1998-9,9/1/1998,car_dealers
6419,1998-9,9/1/1998,furniture
6954,1998-9,9/1/1998,electronics_appliances
16972,1998-9,9/1/1998,building_garden_supplies
34916,1998-9,9/1/1998,food_bev_stores
31702,1998-9,9/1/1998,grocery_stores
10985,1998-9,9/1/1998,health_personalcare_stores
15812,1998-9,9/1/1998,gas_stations
12180,1998-9,9/1/1998,clothing_stores
5047,1998-9,9/1/1998,sporting_hobby_book_stores
29559,1998-9,9/1/1998,general_merchandise
22830,1998-9,9/1/1998,food_drink_service
59294,1998-10,10/1/1998,car_dealers
6504,1998-10,10/1/1998,furniture
6940,1998-10,10/1/1998,electronics_appliances
17209,1998-10,10/1/1998,building_garden_supplies
35093,1998-10,10/1/1998,food_bev_stores
31864,1998-10,10/1/1998,grocery_stores
11106,1998-10,10/1/1998,health_personalcare_stores
15948,1998-10,10/1/1998,gas_stations
12540,1998-10,10/1/1998,clothing_stores
5108,1998-10,10/1/1998,sporting_hobby_book_stores
29720,1998-10,10/1/1998,general_merchandise
23066,1998-10,10/1/1998,food_drink_service
59817,1998-11,11/1/1998,car_dealers
6666,1998-11,11/1/1998,furniture
7000,1998-11,11/1/1998,electronics_appliances
17341,1998-11,11/1/1998,building_garden_supplies
35140,1998-11,11/1/1998,food_bev_stores
31920,1998-11,11/1/1998,grocery_stores
11232,1998-11,11/1/1998,health_personalcare_stores
16014,1998-11,11/1/1998,gas_stations
12736,1998-11,11/1/1998,clothing_stores
5093,1998-11,11/1/1998,sporting_hobby_book_stores
30094,1998-11,11/1/1998,general_merchandise
23157,1998-11,11/1/1998,food_drink_service
60473,1998-12,12/1/1998,car_dealers
6687,1998-12,12/1/1998,furniture
6964,1998-12,12/1/1998,electronics_appliances
17702,1998-12,12/1/1998,building_garden_supplies
35533,1998-12,12/1/1998,food_bev_stores
32291,1998-12,12/1/1998,grocery_stores
11311,1998-12,12/1/1998,health_personalcare_stores
16399,1998-12,12/1/1998,gas_stations
12746,1998-12,12/1/1998,clothing_stores
5154,1998-12,12/1/1998,sporting_hobby_book_stores
30129,1998-12,12/1/1998,general_merchandise
23351,1998-12,12/1/1998,food_drink_service
60535,1999-1,1/1/1999,car_dealers
6617,1999-1,1/1/1999,furniture
7000,1999-1,1/1/1999,electronics_appliances
17732,1999-1,1/1/1999,building_garden_supplies
35447,1999-1,1/1/1999,food_bev_stores
32225,1999-1,1/1/1999,grocery_stores
11415,1999-1,1/1/1999,health_personalcare_stores
16394,1999-1,1/1/1999,gas_stations
12897,1999-1,1/1/1999,clothing_stores
5122,1999-1,1/1/1999,sporting_hobby_book_stores
30664,1999-1,1/1/1999,general_merchandise
22871,1999-1,1/1/1999,food_drink_service
61260,1999-2,2/1/1999,car_dealers
6767,1999-2,2/1/1999,furniture
7024,1999-2,2/1/1999,electronics_appliances
17943,1999-2,2/1/1999,building_garden_supplies
35707,1999-2,2/1/1999,food_bev_stores
32465,1999-2,2/1/1999,grocery_stores
11498,1999-2,2/1/1999,health_personalcare_stores
16309,1999-2,2/1/1999,gas_stations
12920,1999-2,2/1/1999,clothing_stores
5292,1999-2,2/1/1999,sporting_hobby_book_stores
31094,1999-2,2/1/1999,general_merchandise
23270,1999-2,2/1/1999,food_drink_service
61641,1999-3,3/1/1999,car_dealers
6831,1999-3,3/1/1999,furniture
7116,1999-3,3/1/1999,electronics_appliances
17760,1999-3,3/1/1999,building_garden_supplies
35652,1999-3,3/1/1999,food_bev_stores
32419,1999-3,3/1/1999,grocery_stores
11595,1999-3,3/1/1999,health_personalcare_stores
16529,1999-3,3/1/1999,gas_stations
13075,1999-3,3/1/1999,clothing_stores
5273,1999-3,3/1/1999,sporting_hobby_book_stores
31390,1999-3,3/1/1999,general_merchandise
23250,1999-3,3/1/1999,food_drink_service
62150,1999-4,4/1/1999,car_dealers
6794,1999-4,4/1/1999,furniture
7195,1999-4,4/1/1999,electronics_appliances
17791,1999-4,4/1/1999,building_garden_supplies
36013,1999-4,4/1/1999,food_bev_stores
32700,1999-4,4/1/1999,grocery_stores
11619,1999-4,4/1/1999,health_personalcare_stores
17115,1999-4,4/1/1999,gas_stations
13139,1999-4,4/1/1999,clothing_stores
5277,1999-4,4/1/1999,sporting_hobby_book_stores
31009,1999-4,4/1/1999,general_merchandise
23440,1999-4,4/1/1999,food_drink_service
63211,1999-5,5/1/1999,car_dealers
6884,1999-5,5/1/1999,furniture
7230,1999-5,5/1/1999,electronics_appliances
17914,1999-5,5/1/1999,building_garden_supplies
36060,1999-5,5/1/1999,food_bev_stores
32776,1999-5,5/1/1999,grocery_stores
11741,1999-5,5/1/1999,health_personalcare_stores
17186,1999-5,5/1/1999,gas_stations
13373,1999-5,5/1/1999,clothing_stores
5328,1999-5,5/1/1999,sporting_hobby_book_stores
31165,1999-5,5/1/1999,general_merchandise
23500,1999-5,5/1/1999,food_drink_service
63452,1999-6,6/1/1999,car_dealers
6986,1999-6,6/1/1999,furniture
7286,1999-6,6/1/1999,electronics_appliances
17969,1999-6,6/1/1999,building_garden_supplies
35872,1999-6,6/1/1999,food_bev_stores
32633,1999-6,6/1/1999,grocery_stores
11837,1999-6,6/1/1999,health_personalcare_stores
17070,1999-6,6/1/1999,gas_stations
13373,1999-6,6/1/1999,clothing_stores
5367,1999-6,6/1/1999,sporting_hobby_book_stores
31652,1999-6,6/1/1999,general_merchandise
23546,1999-6,6/1/1999,food_drink_service
64509,1999-7,7/1/1999,car_dealers
6954,1999-7,7/1/1999,furniture
7378,1999-7,7/1/1999,electronics_appliances
18183,1999-7,7/1/1999,building_garden_supplies
36126,1999-7,7/1/1999,food_bev_stores
32891,1999-7,7/1/1999,grocery_stores
11857,1999-7,7/1/1999,health_personalcare_stores
17704,1999-7,7/1/1999,gas_stations
13270,1999-7,7/1/1999,clothing_stores
5326,1999-7,7/1/1999,sporting_hobby_book_stores
31549,1999-7,7/1/1999,general_merchandise
23508,1999-7,7/1/1999,food_drink_service
65713,1999-8,8/1/1999,car_dealers
7147,1999-8,8/1/1999,furniture
7281,1999-8,8/1/1999,electronics_appliances
18341,1999-8,8/1/1999,building_garden_supplies
36117,1999-8,8/1/1999,food_bev_stores
32878,1999-8,8/1/1999,grocery_stores
11848,1999-8,8/1/1999,health_personalcare_stores
18135,1999-8,8/1/1999,gas_stations
13404,1999-8,8/1/1999,clothing_stores
5290,1999-8,8/1/1999,sporting_hobby_book_stores
31806,1999-8,8/1/1999,general_merchandise
23664,1999-8,8/1/1999,food_drink_service
65150,1999-9,9/1/1999,car_dealers
7292,1999-9,9/1/1999,furniture
7410,1999-9,9/1/1999,electronics_appliances
18175,1999-9,9/1/1999,building_garden_supplies
36411,1999-9,9/1/1999,food_bev_stores
33121,1999-9,9/1/1999,grocery_stores
11993,1999-9,9/1/1999,health_personalcare_stores
18339,1999-9,9/1/1999,gas_stations
13381,1999-9,9/1/1999,clothing_stores
5385,1999-9,9/1/1999,sporting_hobby_book_stores
32152,1999-9,9/1/1999,general_merchandise
23836,1999-9,9/1/1999,food_drink_service
64519,1999-10,10/1/1999,car_dealers
7324,1999-10,10/1/1999,furniture
7400,1999-10,10/1/1999,electronics_appliances
18606,1999-10,10/1/1999,building_garden_supplies
36271,1999-10,10/1/1999,food_bev_stores
32968,1999-10,10/1/1999,grocery_stores
12155,1999-10,10/1/1999,health_personalcare_stores
18632,1999-10,10/1/1999,gas_stations
13400,1999-10,10/1/1999,clothing_stores
5373,1999-10,10/1/1999,sporting_hobby_book_stores
32085,1999-10,10/1/1999,general_merchandise
24265,1999-10,10/1/1999,food_drink_service
66269,1999-11,11/1/1999,car_dealers
7272,1999-11,11/1/1999,furniture
7350,1999-11,11/1/1999,electronics_appliances
18944,1999-11,11/1/1999,building_garden_supplies
36300,1999-11,11/1/1999,food_bev_stores
32972,1999-11,11/1/1999,grocery_stores
12258,1999-11,11/1/1999,health_personalcare_stores
18992,1999-11,11/1/1999,gas_stations
13416,1999-11,11/1/1999,clothing_stores
5414,1999-11,11/1/1999,sporting_hobby_book_stores
32161,1999-11,11/1/1999,general_merchandise
24421,1999-11,11/1/1999,food_drink_service
65909,1999-12,12/1/1999,car_dealers
7246,1999-12,12/1/1999,furniture
7498,1999-12,12/1/1999,electronics_appliances
19125,1999-12,12/1/1999,building_garden_supplies
37665,1999-12,12/1/1999,food_bev_stores
34270,1999-12,12/1/1999,grocery_stores
12801,1999-12,12/1/1999,health_personalcare_stores
20095,1999-12,12/1/1999,gas_stations
13573,1999-12,12/1/1999,clothing_stores
5455,1999-12,12/1/1999,sporting_hobby_book_stores
33101,1999-12,12/1/1999,general_merchandise
24378,1999-12,12/1/1999,food_drink_service
67679,2000-1,1/1/2000,car_dealers
7484,2000-1,1/1/2000,furniture
7605,2000-1,1/1/2000,electronics_appliances
19613,2000-1,1/1/2000,building_garden_supplies
35613,2000-1,1/1/2000,food_bev_stores
32239,2000-1,1/1/2000,grocery_stores
12381,2000-1,1/1/2000,health_personalcare_stores
19358,2000-1,1/1/2000,gas_stations
13301,2000-1,1/1/2000,clothing_stores
5232,2000-1,1/1/2000,sporting_hobby_book_stores
32179,2000-1,1/1/2000,general_merchandise
24608,2000-1,1/1/2000,food_drink_service
69085,2000-2,2/1/2000,car_dealers
7548,2000-2,2/1/2000,furniture
7674,2000-2,2/1/2000,electronics_appliances
19193,2000-2,2/1/2000,building_garden_supplies
35980,2000-2,2/1/2000,food_bev_stores
32567,2000-2,2/1/2000,grocery_stores
12386,2000-2,2/1/2000,health_personalcare_stores
20214,2000-2,2/1/2000,gas_stations
13532,2000-2,2/1/2000,clothing_stores
5541,2000-2,2/1/2000,sporting_hobby_book_stores
32576,2000-2,2/1/2000,general_merchandise
24887,2000-2,2/1/2000,food_drink_service
68433,2000-3,3/1/2000,car_dealers
7599,2000-3,3/1/2000,furniture
7652,2000-3,3/1/2000,electronics_appliances
20175,2000-3,3/1/2000,building_garden_supplies
36559,2000-3,3/1/2000,food_bev_stores
33117,2000-3,3/1/2000,grocery_stores
12580,2000-3,3/1/2000,health_personalcare_stores
20819,2000-3,3/1/2000,gas_stations
13818,2000-3,3/1/2000,clothing_stores
5635,2000-3,3/1/2000,sporting_hobby_book_stores
33105,2000-3,3/1/2000,general_merchandise
25367,2000-3,3/1/2000,food_drink_service
65812,2000-4,4/1/2000,car_dealers
7729,2000-4,4/1/2000,furniture
7813,2000-4,4/1/2000,electronics_appliances
18986,2000-4,4/1/2000,building_garden_supplies
37008,2000-4,4/1/2000,food_bev_stores
33541,2000-4,4/1/2000,grocery_stores
12733,2000-4,4/1/2000,health_personalcare_stores
19907,2000-4,4/1/2000,gas_stations
13801,2000-4,4/1/2000,clothing_stores
5649,2000-4,4/1/2000,sporting_hobby_book_stores
32879,2000-4,4/1/2000,general_merchandise
25215,2000-4,4/1/2000,food_drink_service
65781,2000-5,5/1/2000,car_dealers
7673,2000-5,5/1/2000,furniture
7611,2000-5,5/1/2000,electronics_appliances
18941,2000-5,5/1/2000,building_garden_supplies
36717,2000-5,5/1/2000,food_bev_stores
33221,2000-5,5/1/2000,grocery_stores
12814,2000-5,5/1/2000,health_personalcare_stores
20242,2000-5,5/1/2000,gas_stations
14027,2000-5,5/1/2000,clothing_stores
5757,2000-5,5/1/2000,sporting_hobby_book_stores
33339,2000-5,5/1/2000,general_merchandise
25193,2000-5,5/1/2000,food_drink_service
66638,2000-6,6/1/2000,car_dealers
7593,2000-6,6/1/2000,furniture
7435,2000-6,6/1/2000,electronics_appliances
18878,2000-6,6/1/2000,building_garden_supplies
37175,2000-6,6/1/2000,food_bev_stores
33644,2000-6,6/1/2000,grocery_stores
12864,2000-6,6/1/2000,health_personalcare_stores
20885,2000-6,6/1/2000,gas_stations
13864,2000-6,6/1/2000,clothing_stores
5686,2000-6,6/1/2000,sporting_hobby_book_stores
33408,2000-6,6/1/2000,general_merchandise
25262,2000-6,6/1/2000,food_drink_service
65205,2000-7,7/1/2000,car_dealers
7748,2000-7,7/1/2000,furniture
7397,2000-7,7/1/2000,electronics_appliances
18982,2000-7,7/1/2000,building_garden_supplies
37038,2000-7,7/1/2000,food_bev_stores
33479,2000-7,7/1/2000,grocery_stores
12967,2000-7,7/1/2000,health_personalcare_stores
